,product_name,url,current_price,old_price
26,Love Tee V *Online Only,https://shop.lululemon.com/p/womens-t-shirts/Love-Tee-V/_/prod8690610,$48,
27,Swiftly Breathe Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Breathe-LS/_/prod10210121,$78,
28,It's A Tie Tee,https://shop.lululemon.com/p/womens-t-shirts/Its-A-Tie-Tee/_/prod9000002,$68,
29,Time to Restore Tank,https://shop.lululemon.com/p/women-tanks/Time-to-Restore-Tank/_/prod9490257,$54,
30,All It Takes Short Sleeve *Train,https://shop.lululemon.com/p/tops-short-sleeve/All-It-Takes-Short-Sleeve-Train/_/prod10440280,$58,
31,Swiftly Tech Short Sleeve 2.0 *Race Length,https://shop.lululemon.com/p/womens-t-shirts/Swiftly-Tech-Short-Sleeve-2-Race/_/prod9820343,$68,
32,Waterside Relaxed UVP Short Sleeve,https://shop.lululemon.com/p/tops-swim/Waterside-Relaxed-UVP-Short-Sleeve/_/prod10370216,$68,
33,Waterside Relaxed UVP Long Sleeve *Online Only,https://shop.lululemon.com/p/tops-swim/Waterside-Relaxed-UVP-Long-Sleeve/_/prod10370215,$78,
34,Swiftly Breathe Muscle Tank Top,https://shop.lululemon.com/p/women-tanks/Swiftly-Breathe-Muscle-Tank/_/prod10240006,$58,
35,All Days Shirt,https://shop.lululemon.com/p/tops-long-sleeve/All-Days-Shirt/_/prod9960614,$118,
36,All Tied Up Tank Top,https://shop.lululemon.com/p/women-tanks/All-Tied-Up-Tank/_/prod6020285,$44,
37,Sculpt Tank,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank/_/prod5020018,$58,
38,Swiftly Tech Long Sleeve 2.0 *Race Length,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Tech-LS-2-Race/_/prod9750541,$78,
39,Ebb To Street Tank *Light Support For B/C Cup,https://shop.lululemon.com/p/women-tanks/Ebb-To-Street-Tank/_/prod2380186,$58,
40,Train to Be Tank *Shibori,https://shop.lululemon.com/p/women-tanks/Train-to-Be-Tank-Shibori/_/prod9730223,$64,
41,Swiftly Breathe Long Sleeve Squad,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Breathe-LS-Squad/_/prod10210120,$78,
42,All Yours Crop Tee,https://shop.lululemon.com/p/womens-t-shirts/All-Yours-Crop-Tee/_/prod9960620,$48,
43,Train to Be Tank Top *Stripe,https://shop.lululemon.com/p/women-tanks/Train-to-Be-Tank/_/prod9820396,$58,
44,LA Back in Action Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/LA-Back-in-Action-Long-Sleeve/_/prod9750526,$58,
45,Ever Ready Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Ever-Ready-Long-Sleeve/_/prod9960686,$58,
46,All Yours Crop Tee *Wash,https://shop.lululemon.com/p/womens-t-shirts/All-Yours-Crop-Tee-Wash/_/prod9960621,$54,
47,Back In Action Long Sleeve *Waffle,https://shop.lululemon.com/p/tops-long-sleeve/Back-In-Action-Ls-Waffle/_/prod10420100,$68,
48,Blissful Bend Tank Top,https://shop.lululemon.com/p/women-tanks/Blissful-Bend-Tank-Top/_/prod10190150,$68,
49,Rest Less Pullover,https://shop.lululemon.com/p/tops-long-sleeve/Rest-Less-Pullover/_/prod5020032,$88,
50,Cool Racerback II,https://shop.lululemon.com/p/women-tanks/Cool-Racerback-II/_/prod8260230,$48,
51,Train to Be Short Sleeve *Shibori,https://shop.lululemon.com/p/womens-t-shirts/Train-to-Be-SS-Shibori/_/prod9600525,$74,
52,Reveal Crop Tank *Velocity,https://shop.lululemon.com/p/women-tanks/Reveal-Crop-Tank-Velocity/_/prod9960796,$68,
53,Love Crew III *Waffle,https://shop.lululemon.com/p/womens-t-shirts/Love-Crew-III-Waffle/_/prod10400457,$58,
54,Back in Action Long Sleeve *Rulu,https://shop.lululemon.com/p/tops-long-sleeve/Back-in-Action-LS-Rulu/_/prod9490366,$88,
55,Swiftly Tech Long Sleeve 2.0 *MultiDye,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Tech-LS-2-MultiDye/_/prod9750540,$88,
56,Muscle Love Crop Tank *Graphic,https://shop.lululemon.com/p/women-tanks/Muscle-Love-Crop-Tank-Graphic/_/prod10450002,$44,
57,Draped Bum Covering Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Draped-Bum-Covering-Long-Sleeve/_/prod10370096,$78,
58,Back In Action Long Sleeve *Fade,https://shop.lululemon.com/p/tops-long-sleeve/Back-In-Action-LS-Fade/_/prod9850031,$64,
59,LA All Yours Tee,https://shop.lululemon.com/p/womens-t-shirts/LA-All-Yours-Tee/_/prod9750432,$64,
60,Swiftly Tech Racerback 2.0 *Race Length,https://shop.lululemon.com/p/women-tanks/Swiftly-Tech-RB-2-Race/_/prod9750460,$58,
61,Muscle Love Crop Tank,https://shop.lululemon.com/p/women-tanks/Muscle-Love-Crop-Tank/_/prod9500015,$44,
62,Swiftly Relaxed Short Sleeve 2.0,https://shop.lululemon.com/p/womens-t-shirts/Swiftly-Tech-SS-Breeze/_/prod9030598,$68,
63,All Yours Tee *Graphic,https://shop.lululemon.com/p/tops-short-sleeve/All-Yours-Tee-Graphic/_/prod9960626,$68,
64,Train to Be Short Sleeve,https://shop.lululemon.com/p/womens-t-shirts/Train-to-Be-SS/_/prod9600524,$74,
65,Time To Restore Short Sleeve,https://shop.lululemon.com/p/womens-t-shirts/Time-To-Restore-Short-Sleeve/_/prod9200600,$58,
66,Swiftly Tech Short Sleeve 2.0 *City,https://shop.lululemon.com/p/tops-short-sleeve/Swiftly-Tech-Short-Sleeve-2-City/_/prod10080064,$78,
67,Sculpt Tank *Cropped,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Cropped/_/prod9820382,$48,
68,Swiftly Relaxed Tank Top,https://shop.lululemon.com/p/women-tanks/Swiftly-Relaxed-Tank/_/prod9820391,$58,
69,Wrap Front Mock Neck Crop Short Sleeve *Online Only,https://shop.lululemon.com/p/tops-short-sleeve/Wrap-Front-Mock-Neck-Crop-Short-Sleeve/_/prod10370223,$68,
70,Power Pivot Tank,https://shop.lululemon.com/p/women-tanks/Power-Pivot-Tank/_/prod9750454,$58,
71,Rise and Run Short Sleeve,https://shop.lululemon.com/p/tops-short-sleeve/Rise-and-Run-Short-Sleeve/_/prod10000268,$68,
72,In the Moment Shirt,https://shop.lululemon.com/p/tops-long-sleeve/In-the-Moment-Shirt/_/prod9750514,$118,
73,Swiftly Relaxed Long Sleeve 2.0,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Tech-LS-Breeze/_/prod8510157,$78,
74,Full Day Ahead Turtleneck,https://shop.lululemon.com/p/tops-long-sleeve/Full-Day-Ahead-Turtleneck/_/prod9600505,$88,
75,Nai Mockneck *lululemon lab,https://shop.lululemon.com/p/tops-long-sleeve/Nai-Mockneck/_/prod9200581,$138,
76,Swiftly Tech Short Sleeve 2.0 *Shine,https://shop.lululemon.com/p/tops-short-sleeve/Swiftly-Tech-Short-Sleeve-2-Shine/_/prod10440283,$78,
77,Swiftly Tech Long Sleeve Crew,https://shop.lululemon.com/p/tops-long-sleeve/Run-Swiftly-Long-Sleeve-Crew/_/prod8780007,$78,
78,Runderful Long Sleeve *Rulu™,https://shop.lululemon.com/p/tops-long-sleeve/Runderful-LS/_/prod600102,$88,
79,LA Cut-Out-Waist Crop Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/LA-Cut-Out-Waist-Crop-LS/_/prod10390022,$78,
80,All Yours Tee *Tie Dye,https://shop.lululemon.com/p/womens-t-shirts/Tee-Cloud-Wash/_/prod9440275,$64,
81,Train to Be Tank,https://shop.lululemon.com/p/women-tanks/Train-to-Be-Tank-Reg/_/prod9620013,$58,
82,Breeze By Long Sleeve *Squad,https://shop.lululemon.com/p/tops-long-sleeve/Breeze-By-Long-Sleeve-Squad/_/prod8900601,$78,
83,Swiftly Breathe Short Sleeve *Squad,https://shop.lululemon.com/p/tops-short-sleeve/Swiftly-Breathe-SS-Squad/_/prod10270106,$68,
84,Muscle Love Crop Tank *Tough,https://shop.lululemon.com/p/women-tanks/Muscle-Love-Crop-Tank-Tough/_/prod9820380,$58,
85,Rise and Run Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Rise-and-Run-Long-Sleeve/_/prod9960797,$78,
86,Power Y Tank *Everlux,https://shop.lululemon.com/p/women-tanks/Power-Y-Tank-Everlux/_/prod9750456,$52,
87,Cool Racerback II Nulu Shorter Length *Diamond Dye,https://shop.lululemon.com/p/women-tanks/Cool-RB-II-Nulu-Diamond-Dye-Race/_/prod10390025,$48,
88,Rest Less Pullover *Bubble Dot,https://shop.lululemon.com/p/tops-long-sleeve/Rest-Less-Pullover-BD/_/prod10280037,$88,
89,Breeze By Muscle Crop Tank *lululemon,https://shop.lululemon.com/p/women-tanks/Breeze-By-Muscle-Crop-Tank-lululemon/_/prod9270952,$58,
90,All Yours Tank *Graphic,https://shop.lululemon.com/p/women-tanks/All-Yours-Tank-Graphic/_/prod10400394,$48,
91,Love Tee IV,https://shop.lululemon.com/p/womens-t-shirts/Love-Tee-Iv/_/prod8351148,$48,
92,Kitsilano Mock Neck Tee,https://shop.lululemon.com/p/womens-t-shirts/Kitsilano-Mock-Neck-Tee/_/prod9790149,$58,
93,Breeze By Muscle Tank II *Squad,https://shop.lululemon.com/p/women-tanks/Breeze-By-Muscle-Tank-II-Squad/_/prod9440063,$58,
94,Cool Racerback Tank Top *Luxtreme,https://shop.lululemon.com/p/women-tanks/Cool-Racerback-luxtreme/_/prod450026,$48,
95,Breeze By Short Sleeve *Squad,https://shop.lululemon.com/p/tops-short-sleeve/Breeze-By-Short-Sleeve-Squad/_/prod8900622,$68,
96,Sunday Sprint Short Sleeve,https://shop.lululemon.com/p/tops-short-sleeve/Sunday-Sprint-SS/_/prod9750516,$68,
97,5 Year Basic Tee *Best,https://shop.lululemon.com/p/men-ss-tops/5-Year-Basic-Tee-Best/_/prod9930043,$58,
98,LA Super Cropped Turtleneck Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/LA-Super-Cropped-Turtleneck-Long-Sleeve/_/prod10420106,$88,
99,Gather and Grow Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Gather-and-Grow-Long-Sleeve/_/prod10390404,$80,
100,All Yours Short Sleeve Tee *Slub,https://shop.lululemon.com/p/tops-short-sleeve/All-Yours-Short-Sleeve-Tee-Slub/_/prod10460001,$64,
101,Gather and Grow Tank,https://shop.lululemon.com/p/women-tanks/Gather-and-Grow-Tank/_/prod10400588,$54,
102,LA Split Shoulder Muscle Tank,https://shop.lululemon.com/p/women-tanks/LA-Split-Shoulder-Muscle-Tank/_/prod10410052,$58,
103,LA All Yours Cut-Out Short Sleeve *Tie Dye,https://shop.lululemon.com/p/tops-short-sleeve/LA-All-Yours-Cut-Out-SS-Tie-Dye/_/prod10420108,$78,
104,LA Relaxed Fit Ribbed Waist Short Sleeve,https://shop.lululemon.com/p/tops-short-sleeve/LA-Relaxed-Fit-Ribbed-Waist-Short-Sleeve/_/prod10420107,$78,
105,LA Mock Neck Layered Crop Tank,https://shop.lululemon.com/p/women-tanks/LA-Mock-Neck-Layered-Crop-Tank/_/prod10410054,$68,
106,Seek Softness Tank,https://shop.lululemon.com/p/women-tanks/Seek-Softness-Tank/_/prod10450092,$58,
107,LA Tight Fit Long Sleeve Turtleneck,https://shop.lululemon.com/p/tops-long-sleeve/LA-Tight-Fit-LS-Turtleneck/_/prod10390021,$78,
108,Cool Racerback II *Nulu,https://shop.lululemon.com/p/women-tanks/Cool-Racerback-II-Nulu-MD/_/prod8840243,$34-$39,$48
109,Run Briskly 1/2 Zip,https://shop.lululemon.com/p/tops-long-sleeve/Run-Briskly-half-Zip-MD/_/prod9201306,$69,$98
110,Swiftly Relaxed Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Tech-LS-Breeze-MD/_/prod9610122,$49,$78
111,Brunswick Muscle Tank,https://shop.lululemon.com/p/women-tanks/Brunswick-Muscle-Tank-MD/_/prod8980112,$29,$44
112,Back In Action Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Back-In-Action-Ls-MD/_/prod8970071,$39,$58
113,Swiftly Tech Short Sleeve 2.0,https://shop.lululemon.com/p/tops-short-sleeve/Swiftly-Tech-SS-2-MD/_/prod9940024,$39-$59,$68
114,Ever Ready Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Ever-Ready-Long-Sleeve-MD/_/prod10390308,$39,$58
115,All Tied Up Tank,https://shop.lululemon.com/p/women-tanks/All-Tied-Up-Tank-MD/_/prod8360068,$29-$34,$44
116,Love Crew *Splatter,https://shop.lululemon.com/p/tops-short-sleeve/Love-Crew-Splatter-MD/_/prod10400429,$34-$39,$54
117,Swiftly Tech Racerback 2.0 *Race Length,https://shop.lululemon.com/p/women-tanks/Swiftly-Tech-RB-2-Race-MD/_/prod9900002,$39,$58
118,Swiftly Tech Long Sleeve 2.0,https://shop.lululemon.com/p/tops-long-sleeve/Swiftly-Tech-LS-2-MD/_/prod9940023,$49-$54,$78
119,Essential Tank *Pleated,https://shop.lululemon.com/p/women-tanks/Essential-Tank-Pleated-MD/_/prod9491530,$39,$58
120,Runderful Long Sleeve *Rulu™,https://shop.lululemon.com/p/tops-long-sleeve/Runderful-LS-MD/_/prod8260346,$64,$88
121,Swiftly Tech Short Sleeve 2.0 *Race Length,https://shop.lululemon.com/p/tops-short-sleeve/Swiftly-Tech-Short-Sleeve-2-Race-MD/_/prod10060077,$44,$68
122,Swiftly Tech Racerback,https://shop.lululemon.com/p/women-tanks/Run-Swiftly-Racerback-MD/_/prod2820001,$39,$58
123,Swiftly Tech Racerback 2.0,https://shop.lululemon.com/p/women-tanks/Swiftly-Tech-Racerback-2-MD/_/prod9910044,$39,$58
124,All Yours Crop Tank,https://shop.lululemon.com/p/women-tanks/All-Yours-Crop-Tank-MD/_/prod9710405,$29,$48
125,Cinch Me Up Tank,https://shop.lululemon.com/p/women-tanks/Cinch-Me-Up-Tank-MD/_/prod9280384,$29,$48
126,Shift in Time Short Sleeve,https://shop.lululemon.com/p/tops-short-sleeve/Shift-in-Time-Short-Sleeve-MD/_/prod10390210,$59,$88
127,Muscle Love Crop Tank *Tough,https://shop.lululemon.com/p/women-tanks/Muscle-Love-Crop-Tank-Tough-MD/_/prod10060073,$39,$58
128,Swiftly Breeze Tank *Relaxed Fit,https://shop.lululemon.com/p/women-tanks/Swiftly-Breeze-Tank-MD/_/prod9280370,$39,$58
129,All Aligned Mock Neck Long Sleeve *Crushed Velvet,https://shop.lululemon.com/p/tops-long-sleeve/All-Aligned-Mock-Neck-LS-CV-MD/_/prod10260081,$59,$88
130,Time to Restore Tank,https://shop.lululemon.com/p/women-tanks/Time-to-Restore-Tank-MD/_/prod9491418,$29,$54
131,All Yours Tank *Tie Dye,https://shop.lululemon.com/p/women-tanks/All-Yours-Tank-Tie-Dye-MD/_/prod10440143,$34,$52
132,Up for Down Time Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/Up-for-Down-Time-LS-MD/_/prod10300113,$54,$78
133,Rest Less Pullover,https://shop.lululemon.com/p/tops-long-sleeve/Rest-Less-Pullover-MD/_/prod1140004,$64,$88
134,Swiftly Relaxed Short Sleeve,https://shop.lululemon.com/p/womens-t-shirts/Swiftly-Tech-SS-Breeze-MD/_/prod9100018,$59,$68
135,Love Crew III,https://shop.lululemon.com/p/womens-t-shirts/Love-Crew-IIi-MD/_/prod8720137,$39,$48
136,Back in Action Long Sleeve *Rulu,https://shop.lululemon.com/p/tops-long-sleeve/Back-in-Action-LS-Rulu-MD/_/prod9491527,$59,$88
137,See The Horizon Tank,https://shop.lululemon.com/p/women-tanks/See-The-Horizon-Tank-MD/_/prod9491416,$29,$48
138,Sculpt Tank,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-MD/_/prod7030032,$39,$58
139,Final Mile Crop Tank,https://shop.lululemon.com/p/women-tanks/Final-Mile-Crop-Tank-MD/_/prod10040066,$39-$49,$68
140,Ebb To Street Tank *Shine,https://shop.lululemon.com/p/women-tanks/Ebb-To-Street-Tank-Shine-MD/_/prod9730009,$49,$68
141,Airy Breakaway Tank,https://shop.lululemon.com/p/women-tanks/Airy-Breakaway-Tank-MD/_/prod10440142,$49,$68
142,Swiftly Breathe Crop Tank *City,https://shop.lululemon.com/p/women-tanks/Swiftly-Breathe-Crop-Tank-US-City-MD/_/prod10420051,$34,$54-$58
143,Clear Intention Shirt,https://shop.lululemon.com/p/womens-t-shirts/Clear-Intention-Shirt-MD/_/prod9920074,$29,$98
144,Esker Cropped Tank *lululemon lab,https://shop.lululemon.com/p/women-tanks/Esker-Cropped-Tank-MD/_/prod9491557,$49,$108
145,All Yours Tee *Tie Dye,https://shop.lululemon.com/p/womens-t-shirts/Tee-Cloud-Wash-MD/_/prod10410008,$44,$64
146,Adapt to You Tank,https://shop.lululemon.com/p/women-tanks/Adapt-to-You-Tank-MD/_/prod10140105,$24,$49
147,Stronger as One Muscle Tank,https://shop.lululemon.com/p/women-tanks/Stronger-as-One-Muscle-Tank-MD/_/prod10070226,$34,$58
148,Full Day Ahead Shirt,https://shop.lululemon.com/p/tops-long-sleeve/Full-Day-Ahead-Shirt-MD/_/prod9710365,$29,$98
149,Dynamic Days Tank,https://shop.lululemon.com/p/women-tanks/Dynamic-Days-Tank-MD/_/prod10040063,$39,$68
150,LA Contour Slim Fit Long Sleeve,https://shop.lululemon.com/p/tops-long-sleeve/LA-Contour-Slim-Fit-LS-MD/_/prod10430044,$49,$78
151,Swiftly Tech Short Sleeve 2.0 TYO,https://shop.lululemon.com/p/womens-t-shirts/Swiftly-Tech-Short-Sleeve-2-TYO-MD/_/prod10420052,$54,$78
152,LA Tight Fit Long Sleeve Turtleneck,https://shop.lululemon.com/p/tops-long-sleeve/LA-Tight-Fit-LS-Turtleneck-MD/_/prod10430043,$49,$78
